,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
278,203994,Jusuf Nurkic,Jusuf,1610612757,POR,28.0,46,23,23,0.5,27.0,1.8,2.5,0.9,8.2,10.1,7.0,8.2,28.7,0.8,0.6,3.6,3.7,31.8,256,233,284,247,145,131,37,229,58,401,340,396,138,49,419,514,47,76
279,1629644,KZ Okpala,KZ,1610612758,SAC,23.0,35,19,16,0.543,7.1,0.2,0.1,0.4,0.5,2.5,1.9,1.7,7.4,0.2,0.1,1.1,0.4,4.0,328,277,168,186,449,460,471,378,471,63,60,56,448,311,60,128,429,467
280,1630539,Kai Jones,Kai,1610612766,CHA,22.0,33,9,24,0.273,8.9,0.6,0.8,0.7,2.0,3.3,2.7,1.9,8.2,0.4,0.2,1.2,0.3,6.9,343,403,306,455,428,372,278,289,334,86,100,64,438,182,160,135,437,424
281,1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,27.0,21,10,11,0.476,33.8,2.6,2.1,2.0,9.1,14.6,10.2,10.0,31.9,0.7,0.6,3.9,4.8,39.7,413,392,110,305,43,73,62,76,44,514,496,477,90,79,406,516,24,35
282,202695,Kawhi Leonard,Kawhi,1610612746,LAC,31.0,40,25,15,0.625,33.4,3.1,1.4,2.0,8.0,11.7,7.9,10.2,34.8,0.6,0.5,1.6,4.2,41.1,306,203,155,96,51,44,162,81,64,475,384,484,48,102,371,233,36,29
283,1631099,Keegan Murray,Keegan,1610612758,SAC,22.0,63,38,25,0.603,29.8,1.7,1.1,1.5,3.2,9.7,7.6,7.7,34.5,0.5,0.5,1.9,1.0,22.4,44,30,320,118,107,155,208,136,239,382,368,373,58,119,387,305,281,164
284,1628966,Keita Bates-Diop,Keita,1610612759,SAS,27.0,51,12,39,0.235,21.3,1.5,1.8,1.1,5.1,8.0,5.9,6.3,25.6,0.3,0.5,1.1,1.3,16.9,202,370,489,471,226,186,99,186,148,302,280,302,180,232,381,120,240,231
285,1629640,Keldon Johnson,Keldon,1610612759,SAS,23.0,56,14,42,0.25,32.6,2.7,2.3,2.7,10.7,13.1,9.8,9.9,39.0,0.2,1.0,1.9,3.6,32.1,140,344,502,461,69,64,52,42,24,510,483,475,10,318,489,325,52,73
286,203482,Kelly Olynyk,Kelly,1610612762,UTA,31.0,55,25,30,0.455,28.2,1.1,1.8,0.9,4.8,11.5,8.8,9.7,31.7,0.6,0.5,3.6,3.8,26.0,152,203,410,348,130,259,100,241,162,468,446,467,95,91,355,513,46,117
287,1626162,Kelly Oubre Jr.,Kelly,1610612766,CHA,27.0,43,15,28,0.349,32.6,4.3,2.1,2.7,9.0,10.8,9.8,8.1,35.9,0.4,1.2,3.0,3.9,32.5,281,325,381,423,70,6,63,43,45,432,484,391,35,197,503,485,44,69
288,202689,Kemba Walker,Kemba,1610612742,DAL,32.0,9,5,4,0.556,16.0,1.3,0.3,0.0,2.7,2.9,4.9,3.9,17.1,0.2,0.6,1.2,1.8,14.2,457,440,43,168,305,208,422,466,282,73,222,171,298,293,400,148,159,277
289,1631112,Kendall Brown,Kendall,1610612754,IND,19.0,6,1,5,0.167,6.7,1.0,0.3,0.3,1.0,2.2,3.0,1.5,6.7,0.0,0.2,1.5,0.3,5.1,473,485,54,495,455,276,422,395,419,56,114,47,455,463,142,209,437,453
290,1629134,Kendrick Nunn,Kendrick,1610612764,WAS,27.0,57,28,29,0.491,14.0,0.9,0.5,1.0,2.5,5.8,4.6,4.4,15.4,0.1,0.4,0.9,0.5,10.6,126,146,398,275,346,292,379,221,300,208,201,209,324,453,310,90,415,352
291,1631113,Kennedy Chandler,Kennedy,1610612763,MEM,20.0,28,18,10,0.643,8.3,0.6,0.3,0.6,1.6,3.4,1.7,3.4,7.6,0.2,0.4,0.5,0.5,7.2,379,286,102,81,437,381,441,314,385,88,53,136,446,333,305,39,410,420
292,1631254,Kenneth Lofton Jr.,Kenneth,1610612763,MEM,20.0,12,8,4,0.667,3.4,0.3,0.3,0.0,1.3,1.6,1.2,1.3,2.3,0.0,0.1,0.5,0.3,3.4,445,414,43,55,494,450,422,466,400,35,33,40,502,463,70,41,460,479
293,1629026,Kenrich Williams,Kenrich,1610612760,OKC,28.0,53,26,27,0.491,22.8,1.4,1.8,0.8,4.1,6.8,6.5,5.2,23.4,0.3,0.2,2.1,1.3,19.6,170,188,367,277,197,192,98,270,192,252,313,242,210,264,212,367,228,196
294,203484,Kentavious Caldwell-Pope,Kentavious,1610612743,DEN,30.0,63,45,18,0.714,31.5,1.7,0.7,2.4,2.7,10.6,8.1,8.9,34.6,0.4,0.1,2.0,2.0,22.8,44,6,189,31,83,151,308,60,278,422,396,425,54,162,103,352,141,157
295,1630231,Kenyon Martin Jr.,Kenyon,1610612745,HOU,22.0,66,15,51,0.227,27.0,2.3,2.2,2.4,8.0,11.5,7.0,9.5,27.5,0.4,0.6,1.8,1.7,22.7,14,325,515,475,148,90,55,53,67,469,341,458,154,193,430,282,172,158
296,1631165,Keon Ellis,Keon,1610612758,SAC,23.0,10,5,5,0.5,3.7,0.5,0.2,0.0,0.2,0.8,2.2,0.0,3.0,0.1,0.0,0.6,0.2,4.0,454,440,54,247,488,404,450,466,493,25,78,1,494,415,1,58,468,468
297,1630553,Keon Johnson,Keon,1610612757,POR,20.0,34,13,21,0.382,9.5,0.8,0.1,0.5,1.5,4.2,2.7,3.0,10.5,0.1,0.2,1.1,0.6,7.8,334,359,240,414,422,329,469,358,394,128,105,117,402,370,179,120,388,405
298,1630556,Kessler Edwards,Kessler,1610612758,SAC,22.0,19,8,11,0.421,5.7,0.1,0.2,0.1,0.4,2.5,1.7,1.4,4.8,0.1,0.1,0.2,0.1,3.1,420,414,110,385,468,478,459,449,477,60,55,44,473,453,83,21,482,485
299,201142,Kevin Durant,Kevin,1610612756,PHX,34.0,42,29,13,0.69,35.7,3.8,2.0,3.0,9.2,13.0,10.7,11.0,34.8,1.5,0.5,2.3,6.0,48.7,289,124,129,46,18,19,73,32,42,506,511,501,46,11,387,407,10,10
300,1628989,Kevin Huerter,Kevin,1610612758,SAC,24.0,62,36,26,0.581,30.2,2.4,1.5,1.7,4.8,10.6,7.2,8.0,34.7,0.3,0.3,2.5,1.3,26.4,55,40,338,139,102,80,136,107,161,423,348,384,50,237,240,422,232,115
301,1628995,Kevin Knox II,Kevin,1610612757,POR,23.0,49,10,39,0.204,12.8,0.9,0.4,0.9,1.6,5.1,4.0,3.0,14.0,0.2,0.1,1.6,0.5,9.2,222,392,489,486,369,291,406,240,383,169,164,117,354,280,80,242,409,380
302,201567,Kevin Love,Kevin,1610612748,MIA,34.0,48,26,22,0.542,20.3,1.1,1.4,0.6,1.7,6.9,4.9,5.4,20.3,0.2,0.1,1.6,1.8,19.5,228,188,263,188,236,247,150,329,371,258,220,261,250,325,82,252,169,198
303,1629645,Kevin Porter Jr.,Kevin,1610612745,HOU,22.0,44,12,32,0.273,33.5,2.4,2.1,2.1,7.4,14.9,9.6,12.1,32.4,0.4,1.0,2.7,3.4,35.1,269,370,445,455,49,79,64,72,80,515,475,511,84,200,496,459,62,56
304,1630284,Kevon Harris,Kevon,1610612753,ORL,25.0,27,10,17,0.37,12.4,0.6,0.9,0.5,1.6,4.9,3.6,3.4,12.4,0.1,0.3,1.3,0.9,7.8,385,392,179,419,374,384,265,340,387,157,153,139,378,403,278,176,326,406
305,1626172,Kevon Looney,Kevon,1610612744,GSW,27.0,67,34,33,0.507,23.2,0.8,2.2,0.3,5.6,8.0,5.7,6.8,24.4,0.6,0.4,2.9,1.4,24.0,4,54,453,243,195,325,58,412,129,303,273,321,194,107,306,472,201,138
306,203920,Khem Birch,Khem,1610612759,SAS,30.0,20,9,11,0.45,8.1,0.7,0.1,0.3,1.8,2.7,2.1,2.6,7.3,0.3,0.1,1.2,0.3,5.3,417,403,110,357,442,368,473,406,359,66,73,92,450,271,59,145,447,451
307,203114,Khris Middleton,Khris,1610612749,MIL,31.0,23,19,4,0.826,22.5,1.2,1.5,1.6,4.3,8.2,5.9,5.4,21.0,0.1,0.6,2.1,2.3,25.8,404,277,43,12,202,238,132,123,185,316,279,259,239,383,404,371,111,119
308,1630165,Killian Hayes,Killian,1610612765,DET,21.0,61,14,47,0.23,26.7,1.4,0.7,0.8,3.6,9.9,8.2,7.2,30.2,0.3,0.4,2.9,1.4,24.4,75,344,510,474,152,194,340,261,220,393,404,344,117,213,319,480,207,133
309,1630184,Kira Lewis Jr.,Kira,1610612740,NOP,21.0,18,7,11,0.389,11.1,1.2,0.3,1.0,1.8,3.8,4.2,2.6,10.3,0.1,0.5,1.2,0.7,9.9,422,427,110,406,399,241,438,209,361,106,182,98,405,450,371,138,364,364
310,202691,Klay Thompson,Klay,1610612744,GSW,33.0,55,29,26,0.527,32.7,3.3,2.0,3.5,4.1,12.1,8.6,9.8,33.7,0.3,0.5,1.9,1.4,32.0,152,124,338,204,65,36,81,19,193,491,434,471,67,212,379,319,216,74
311,1627739,Kris Dunn,Kris,1610612762,UTA,28.0,7,3,4,0.429,23.3,1.9,1.1,1.6,8.6,11.0,8.9,9.1,26.0,0.6,0.6,3.1,1.1,30.7,466,459,43,379,193,126,198,126,52,441,448,441,174,103,406,493,267,85
312,204001,Kristaps Porzingis,Kristaps,1610612764,WAS,27.0,56,24,32,0.429,32.9,2.6,2.8,0.6,8.6,11.4,9.4,10.6,34.3,1.5,0.8,3.1,6.2,42.3,140,213,445,379,61,69,25,314,51,456,469,492,63,9,473,493,9,24
313,203937,Kyle Anderson,Kyle,1610612750,MIN,29.0,54,28,26,0.519,26.6,1.2,0.7,0.9,5.1,9.5,8.0,7.2,27.4,0.9,0.2,2.1,2.1,25.6,162,146,338,216,156,231,324,247,147,373,387,335,156,46,195,358,133,120
314,1628398,Kyle Kuzma,Kyle,1610612764,WAS,27.0,60,29,31,0.483,35.2,2.4,1.9,3.3,9.9,12.6,10.4,9.8,37.7,0.5,0.9,2.3,2.8,36.0,91,124,425,292,25,81,92,22,33,498,502,468,21,140,480,402,88,49
315,200768,Kyle Lowry,Kyle,1610612748,MIA,36.0,44,22,22,0.5,33.3,2.3,1.1,1.7,3.0,10.5,8.4,8.7,31.0,0.4,0.5,2.8,2.8,27.6,269,245,263,247,55,88,210,106,253,420,411,419,102,189,358,463,86,104
316,202681,Kyrie Irving,Kyrie,1610612742,DAL,30.0,51,29,22,0.569,37.1,3.3,1.3,3.9,9.7,12.4,10.8,10.6,38.4,0.7,0.9,2.8,3.7,44.8,202,124,263,152,3,33,165,7,35,494,512,493,14,68,487,465,49,17
317,1630163,LaMelo Ball,LaMelo,1610612766,CHA,21.0,36,13,23,0.361,35.2,3.0,1.9,2.7,6.6,11.0,10.0,10.2,40.2,0.3,0.8,3.3,3.1,44.8,323,359,284,420,26,50,93,40,107,442,491,481,4,240,455,502,76,16
318,1630205,Lamar Stevens,Lamar,1610612739,CLE,25.0,48,30,18,0.625,17.7,1.1,0.4,1.1,2.9,6.9,4.6,5.0,16.3,0.3,0.4,1.2,0.7,11.6,228,100,189,96,275,265,412,188,267,256,206,231,306,245,338,147,359,333
319,1629013,Landry Shamet,Landry,1610612756,PHX,25.0,30,14,16,0.467,21.4,1.9,0.8,0.8,1.7,7.3,5.3,4.7,20.3,0.2,0.4,1.5,1.5,16.3,367,344,168,328,223,122,269,262,366,273,250,222,251,345,309,223,199,241
320,1626204,Larry Nance Jr.,Larry,1610612740,NOP,30.0,50,24,26,0.48,22.3,1.1,1.8,0.6,5.8,8.7,6.4,5.7,21.7,0.7,0.2,2.1,1.5,21.6,212,213,338,299,208,257,101,322,125,340,308,272,227,73,207,369,194,171
321,1628374,Lauri Markkanen,Lauri,1610612762,UTA,25.0,60,30,30,0.5,34.4,3.2,3.7,2.6,10.1,13.0,10.6,12.1,38.7,0.6,0.9,2.1,4.5,40.1,91,100,410,247,35,40,5,48,31,508,506,512,11,88,486,363,29,33
322,2544,LeBron James,LeBron,1610612747,LAL,38.0,47,24,23,0.511,36.1,3.8,2.6,6.3,15.5,11.4,9.6,10.7,38.0,0.6,0.9,1.7,5.3,51.4,241,213,284,234,12,22,34,1,5,457,476,496,18,109,485,263,18,6
323,1630195,Leandro Bolmaro,Leandro,1610612762,UTA,22.0,14,8,6,0.571,4.9,0.1,0.0,0.0,0.4,1.6,1.1,1.8,3.9,0.1,0.1,0.7,0.6,2.1,436,414,69,146,476,473,476,466,475,34,30,58,486,441,64,68,395,500
324,1629623,Lindell Wigginton,Lindell,1610612749,MIL,24.0,1,1,0,1.0,0.7,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,510,485,1,1,516,480,476,466,495,48,1,66,479,463,1,1,490,512
325,1630322,Lindy Waters III,Lindy,1610612760,OKC,25.0,29,13,16,0.448,11.5,0.8,0.7,0.5,0.3,2.8,4.0,2.0,9.9,0.3,0.1,0.9,0.3,9.8,373,359,168,360,388,345,322,352,484,70,163,69,417,259,81,95,453,367
326,1629022,Lonnie Walker IV,Lonnie,1610612747,LAL,24.0,49,22,27,0.449,25.2,1.8,0.8,2.4,4.7,9.7,7.5,9.4,27.6,0.3,0.4,1.4,1.3,18.7,222,245,367,359,169,133,268,57,167,381,363,454,148,238,334,183,229,207
327,1629652,Luguentz Dort,Luguentz,1610612760,OKC,23.0,59,28,31,0.475,30.1,2.2,1.6,1.4,5.3,9.3,10.5,7.1,31.8,0.3,0.7,3.2,3.8,24.9,101,146,425,309,103,95,116,149,137,363,504,332,93,248,454,499,45,129
328,1629029,Luka Doncic,Luka,1610612742,DAL,24.0,57,31,26,0.544,36.3,4.7,2.4,1.7,13.6,11.7,10.4,10.4,37.8,0.5,0.7,2.6,7.6,57.5,126,89,338,184,8,3,48,113,10,478,499,489,20,133,444,443,3,1
329,1630568,Luka Garza,Luka,1610612750,MIN,24.0,24,13,11,0.542,8.9,0.9,1.6,0.1,3.2,2.6,2.5,2.5,9.3,0.1,0.3,1.5,1.4,10.6,402,359,110,188,427,293,123,457,246,65,93,91,425,429,255,209,212,351
330,1628379,Luke Kennard,Luke,1610612763,MEM,26.0,44,25,19,0.568,20.9,1.5,0.5,1.0,1.2,6.0,6.1,5.5,21.9,0.1,0.2,1.3,0.7,13.2,269,203,214,155,229,175,396,203,410,224,291,263,223,423,201,178,368,301
331,1628436,Luke Kornet,Luke,1610612738,BOS,27.0,56,36,20,0.643,11.4,0.6,0.9,0.1,3.0,3.5,3.3,3.7,11.3,0.7,0.1,1.3,0.6,10.4,140,40,226,81,391,389,241,444,255,90,137,161,393,67,86,157,395,357
332,1630201,Malachi Flynn,Malachi,1610612761,TOR,24.0,43,21,22,0.488,13.7,1.1,0.6,0.5,1.2,3.7,3.6,3.9,14.4,0.1,0.2,1.3,0.6,9.8,281,252,263,283,351,258,352,362,413,101,151,179,344,444,163,167,385,368
333,1631103,Malaki Branham,Malaki,1610612759,SAS,19.0,50,10,40,0.2,22.6,1.3,1.0,1.2,4.0,8.7,7.2,7.3,26.5,0.1,0.5,1.7,0.9,16.2,212,392,498,487,200,216,239,173,199,340,345,346,168,377,371,262,322,243
334,1627763,Malcolm Brogdon,Malcolm,1610612738,BOS,30.0,56,39,17,0.696,25.6,1.7,1.6,1.6,5.0,8.7,6.4,6.8,25.4,0.3,0.8,1.6,2.5,26.3,140,19,179,42,166,157,120,124,149,343,311,323,182,249,455,251,103,116
335,1630792,Malcolm Hill,Malcolm,1610612741,CHI,27.0,5,4,1,0.8,1.8,0.0,0.0,1.0,0.4,0.4,0.2,0.4,0.4,0.0,0.0,0.2,0.0,1.7,479,453,9,13,512,480,476,209,478,15,9,17,515,463,1,17,490,508
336,1627736,Malik Beasley,Malik,1610612747,LAL,26.0,65,34,31,0.523,26.7,1.9,1.0,1.9,2.5,10.4,8.3,10.0,30.7,0.1,0.4,1.5,0.6,21.9,22,54,425,209,154,123,228,92,299,412,408,479,109,396,311,201,390,168
337,1628370,Malik Monk,Malik,1610612758,SAC,25.0,62,38,24,0.613,22.4,2.9,0.8,2.5,5.2,8.4,6.4,5.1,25.4,0.2,0.7,1.6,2.0,23.0,55,30,306,108,203,54,282,49,139,321,307,238,183,290,439,243,145,154
338,1629603,Mamadi Diakite,Mamadi,1610612739,CLE,26.0,16,12,4,0.75,6.2,0.0,0.0,0.0,0.9,2.0,1.2,0.8,5.4,0.4,0.0,0.8,0.1,3.8,428,370,43,16,460,480,476,466,443,48,34,24,468,195,1,77,488,472
339,1630699,MarJon Beauchamp,MarJon,1610612749,MIL,22.0,41,28,13,0.683,14.0,1.2,0.7,1.0,1.8,5.7,4.9,3.8,14.8,0.1,0.4,1.4,0.5,9.7,298,146,129,50,343,240,325,227,363,202,226,167,337,418,308,195,401,369
340,202694,Marcus Morris Sr.,Marcus,1610612746,LAC,33.0,58,31,27,0.534,28.4,1.5,0.8,0.7,3.0,10.5,6.3,7.9,29.4,0.4,0.2,2.1,1.2,21.4,115,89,367,198,126,171,276,304,262,419,300,379,131,203,208,364,260,177
341,203935,Marcus Smart,Marcus,1610612738,BOS,29.0,50,35,15,0.7,32.4,1.4,0.7,1.4,4.1,10.1,8.6,8.5,32.0,0.4,0.3,2.7,2.9,28.5,212,50,155,39,75,197,314,150,194,402,435,404,89,178,295,461,79,100
342,1631109,Mark Williams,Mark,1610612766,CHA,21.0,37,15,22,0.405,17.7,0.7,2.4,0.7,6.5,5.1,5.4,4.9,19.7,1.1,0.5,2.2,1.6,20.9,316,325,263,395,274,355,43,282,108,168,254,228,259,29,348,377,182,183
343,1628365,Markelle Fultz,Markelle,1610612753,ORL,24.0,46,22,24,0.478,29.6,2.8,1.2,2.0,8.0,11.0,8.2,8.3,31.0,0.3,0.7,2.1,1.8,29.8,256,245,306,302,110,59,184,87,68,444,403,399,104,210,447,360,157,93
344,202693,Markieff Morris,Markieff,1610612742,DAL,33.0,31,16,15,0.516,9.8,0.6,0.5,0.1,0.4,3.5,2.5,3.3,10.1,0.2,0.0,1.2,0.3,7.8,359,313,155,224,412,380,397,451,479,95,86,132,411,353,1,150,459,408
345,1630250,Marko Simonovic,Marko,1610612741,CHI,23.0,3,1,2,0.333,1.5,0.0,0.0,0.0,0.0,1.0,1.3,0.0,0.7,0.0,0.0,0.3,0.0,0.0,494,485,26,429,514,480,476,466,495,26,41,1,514,463,1,28,490,512
346,1628963,Marvin Bagley III,Marvin,1610612765,DET,23.0,32,6,26,0.188,22.6,1.5,2.8,0.8,8.1,8.2,6.0,5.5,25.2,0.8,0.4,2.0,2.3,23.2,352,435,338,492,199,182,26,252,62,317,288,267,189,57,313,348,114,152
347,203486,Mason Plumlee,Mason,1610612746,LAC,33.0,65,19,46,0.292,27.5,1.7,3.0,0.9,8.7,10.2,8.1,7.1,30.1,0.6,0.5,2.8,3.6,30.6,22,277,509,443,139,156,20,235,50,406,393,333,118,91,396,469,56,86
348,1629680,Matisse Thybulle,Matisse,1610612757,POR,26.0,59,36,23,0.61,15.2,0.7,0.3,0.4,1.3,5.3,4.5,3.9,16.5,0.4,0.1,1.6,0.4,10.9,101,40,284,110,316,352,440,384,403,180,200,181,305,166,72,234,426,348
349,1630346,Matt Ryan,Matt,1610612750,MIN,25.0,32,14,18,0.438,9.5,0.2,0.6,0.3,0.3,3.8,3.0,3.3,10.3,0.0,0.1,0.8,0.3,5.8,352,344,189,371,423,468,353,392,486,107,113,129,407,460,96,81,444,442
350,203521,Matthew Dellavedova,Matthew,1610612758,SAC,32.0,27,16,11,0.593,6.6,0.1,0.2,0.2,0.4,3.0,2.3,1.2,6.4,0.0,0.0,0.6,0.5,4.2,385,313,110,129,457,476,452,434,480,78,81,37,457,463,55,61,408,464
351,1631108,Max Christie,Max,1610612747,LAL,20.0,37,15,22,0.405,13.7,0.4,0.2,0.8,0.6,4.9,4.5,3.6,14.3,0.2,0.2,0.9,0.3,7.6,316,325,263,395,355,429,457,253,462,159,198,154,348,324,138,88,454,412
352,1629622,Max Strus,Max,1610612748,MIA,26.0,65,33,32,0.508,29.3,1.8,1.1,1.0,3.3,9.8,6.9,7.6,27.0,0.2,0.3,2.1,1.3,20.6,22,68,445,242,116,137,209,208,230,384,333,362,159,359,271,372,238,189
353,1628467,Maxi Kleber,Maxi,1610612742,DAL,31.0,25,15,10,0.6,25.4,0.8,0.9,0.4,2.5,8.0,7.4,5.5,24.2,0.9,0.1,2.2,1.1,15.6,399,325,102,120,167,319,260,378,297,303,359,262,195,38,93,389,271,254
354,1630593,McKinley Wright IV,McKinley,1610612742,DAL,24.0,20,11,9,0.55,10.3,0.2,0.1,0.4,1.7,3.3,4.2,1.9,12.6,0.2,0.3,0.9,0.7,8.1,417,382,97,174,405,460,468,389,372,83,173,63,375,366,215,91,370,396
355,203086,Meyers Leonard,Meyers,1610612749,MIL,31.0,5,5,0,1.0,6.9,0.0,0.4,0.0,0.0,1.6,2.4,2.4,8.8,0.0,0.0,1.2,0.2,5.4,479,440,1,1,452,480,408,466,495,37,83,82,433,463,1,145,468,448
356,1629662,Mfiondu Kabengele,Mfiondu,1610612738,BOS,25.0,2,1,1,0.5,7.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,7.0,0.0,0.0,1.5,0.0,3.5,501,485,9,247,451,276,476,209,419,76,63,66,453,463,1,209,490,478
357,1630695,Micah Potter,Micah,1610612762,UTA,24.0,3,2,1,0.667,4.8,0.0,0.7,0.0,1.3,3.3,0.7,3.7,3.3,0.0,0.0,0.7,0.0,3.5,494,469,9,55,480,480,331,466,400,86,17,157,489,463,1,62,490,477
358,1630701,Michael Foster Jr.,Michael,1610612755,PHI,20.0,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,510,485,1,1,515,480,476,466,495,1,1,1,503,463,1,1,490,512
359,1629008,Michael Porter Jr.,Michael,1610612743,DEN,24.0,49,35,14,0.714,29.2,2.3,1.5,3.3,4.9,9.7,8.0,8.8,31.8,0.5,0.4,2.1,1.4,27.4,222,50,142,31,118,87,140,24,152,378,392,421,92,135,345,373,223,106
360,1628969,Mikal Bridges,Mikal,1610612751,BKN,26.0,67,34,33,0.507,35.8,3.1,1.7,2.6,7.1,11.7,10.3,9.5,37.0,0.8,0.7,2.0,3.1,33.5,4,54,453,243,15,42,109,46,89,477,498,460,26,54,436,334,73,63
361,201144,Mike Conley,Mike,1610612750,MIN,35.0,52,26,26,0.5,29.7,1.7,1.0,0.9,3.2,10.1,9.1,10.6,34.3,0.2,0.2,2.0,2.4,26.7,185,188,338,247,108,146,237,232,242,403,459,494,62,304,204,345,104,113
362,203488,Mike Muscala,Mike,1610612738,BOS,31.0,52,24,28,0.462,14.9,0.8,0.7,0.3,1.2,3.9,4.6,2.9,15.3,0.4,0.2,1.6,0.8,12.8,185,213,381,338,323,323,307,417,414,112,204,113,325,167,125,247,332,307
363,1630540,Miles McBride,Miles,1610612752,NYK,22.0,53,30,23,0.566,11.8,0.6,0.3,0.3,0.8,3.2,2.9,2.1,9.4,0.1,0.2,0.9,0.6,7.3,170,100,284,157,380,371,433,394,449,81,108,72,424,439,165,94,380,417
364,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,24.0,46,27,19,0.587,27.5,0.7,3.4,0.1,6.8,8.5,8.4,7.2,26.2,1.6,0.4,3.0,2.0,27.1,256,168,214,134,140,357,9,456,99,332,416,340,170,7,317,482,136,109
365,1628964,Mo Bamba,Mo,1610612747,LAL,24.0,47,23,24,0.489,16.2,0.5,1.0,0.5,2.7,5.8,4.2,5.2,15.1,0.9,0.3,2.2,1.0,16.8,241,233,306,280,299,411,223,359,277,210,180,247,330,40,243,379,279,232
366,1628420,Monte Morris,Monte,1610612764,WAS,27.0,52,25,27,0.481,27.9,1.2,0.5,1.3,3.6,8.9,8.9,8.7,30.7,0.2,0.3,1.4,1.2,23.9,185,203,367,297,134,236,376,163,217,350,450,413,112,359,250,179,253,140
367,1626149,Montrezl Harrell,Montrezl,1610612755,PHI,29.0,51,32,19,0.627,12.3,1.1,1.2,0.6,4.4,4.3,3.6,3.9,13.1,0.5,0.4,1.5,1.6,11.6,202,79,214,95,376,270,181,310,182,135,150,170,369,134,300,198,186,337
368,1629021,Moritz Wagner,Moritz,1610612753,ORL,25.0,46,21,25,0.457,20.9,2.1,1.7,0.7,5.3,8.8,6.0,6.7,21.0,0.2,0.6,2.7,2.7,21.1,256,252,320,346,228,106,108,292,136,345,286,317,236,299,419,451,95,181
369,1629650,Moses Brown,Moses,1610612752,NYK,23.0,34,16,18,0.471,8.5,0.5,1.9,0.4,3.6,2.9,2.2,3.0,7.7,0.4,0.3,1.1,1.5,10.7,334,313,189,322,435,399,85,388,218,75,77,120,445,171,272,131,194,350
370,1630541,Moses Moody,Moses,1610612744,GSW,20.0,50,27,23,0.54,13.4,0.8,0.5,0.6,1.4,6.3,3.4,3.8,13.5,0.1,0.2,0.8,0.9,8.4,212,168,284,191,359,326,394,322,398,238,141,166,359,415,136,74,301,390
371,1631217,Moussa Diabate,Moussa,1610612746,LAC,21.0,18,8,10,0.444,9.5,0.6,1.1,0.3,2.2,4.3,2.1,3.7,11.1,0.3,0.3,0.7,0.9,7.5,422,414,102,366,421,394,206,395,317,133,74,157,395,216,278,70,311,414
372,1626167,Myles Turner,Myles,1610612754,IND,26.0,57,27,30,0.474,29.6,1.9,2.5,1.4,9.3,9.3,9.8,8.4,31.0,2.4,0.5,3.4,4.1,36.6,126,168,410,313,109,120,38,153,40,364,485,400,103,4,367,511,38,46
373,1630230,Naji Marshall,Naji,1610612740,NOP,25.0,61,30,31,0.492,24.7,1.8,0.7,1.4,4.3,8.6,6.9,7.7,26.0,0.2,0.6,1.4,1.8,19.5,75,100,425,271,179,132,303,140,184,335,331,369,177,301,414,196,168,199
374,1629642,Nassir Little,Nassir,1610612757,POR,23.0,45,22,23,0.489,17.5,1.1,0.8,0.5,1.8,7.0,4.6,5.3,19.1,0.4,0.3,1.1,0.7,12.6,265,245,284,282,280,268,277,343,357,262,205,255,268,194,253,133,364,309
375,1630233,Nathan Knight,Nathan,1610612750,MIN,25.0,34,16,18,0.471,8.1,0.6,0.6,0.4,2.1,3.3,2.4,2.6,9.3,0.2,0.2,1.1,0.9,7.0,334,313,189,322,441,379,361,376,331,85,84,94,426,336,157,120,305,423
376,1629675,Naz Reid,Naz,1610612750,MIN,23.0,59,28,31,0.475,18.1,2.0,1.3,0.8,6.3,7.0,5.6,5.5,19.3,0.8,0.5,2.6,1.5,21.4,101,146,425,309,269,117,175,256,110,265,266,266,264,52,347,442,192,174
377,1629674,Neemias Queta,Neemias,1610612758,SAC,23.0,4,1,3,0.25,6.1,0.5,0.5,0.5,3.0,3.5,2.0,1.5,8.0,0.3,0.0,1.8,0.5,6.6,484,485,35,461,462,404,380,345,255,92,63,47,439,271,1,275,410,430
