Date,Team,Acquired,Relinquished,Notes
4/22/2021,Magic,,Terrence Ross,placed on IL with back spasms (out for season)
4/22/2021,Mavericks,,Maximilian Kleber / Maxi Kleber,placed on IL with bruised lower back
4/22/2021,Pistons,,Cory Joseph,placed on IL with left ankle injury
4/22/2021,Pistons,,Jerami Grant,placed on IL with bruised left quadricep
4/22/2021,Pistons,Killian Hayes,,activated from IL
4/22/2021,Warriors,,Damion Lee,placed on IL with NBA health and safety protocols (out for season)
4/22/2021,Wizards,,Deni Avdija,placed on IL with fractured right ankle (out for season)
4/23/2021,Blazers,Keljin Blevins,,activated from IL
4/23/2021,Blazers,placed on IL with bruised right hip,,activated from IL
4/23/2021,Cavaliers,,Taurean Prince,placed on IL with surgery on left ankle (out for season)
4/23/2021,Celtics,,Kemba Walker,placed on IL with left knee injury
4/23/2021,Celtics,Evan Fournier,,activated from IL
4/23/2021,Clippers,,Rajon Rondo,placed on IL with right wrist injury
4/23/2021,Hawks,Danilo Gallinari,,activated from IL
4/23/2021,Kings,,De'Aaron Fox,placed on IL with NBA health and safety protocols (out for season)
4/23/2021,Nets,,Alize Johnson,placed on IL with NBA health and safety protocols
4/23/2021,Raptors,,Chris Boucher,placed on IL with sprained MCL in left knee
4/23/2021,Thunder,Luguentz Dort,,activated from IL
4/23/2021,Warriors,,Kent Bazemore,placed on IL with NBA health and safety protocols
4/23/2021,Warriors,Eric Paschall,,activated from IL
4/24/2021,76ers,,Paul Reed,placed on IL with NBA health and safety protocols
4/24/2021,Cavaliers,,Collin Sexton,placed on IL with concussion
4/24/2021,Celtics,Jaylen Brown,,activated from IL
4/24/2021,Grizzlies,,Jaren Jackson Jr.,placed on IL with left knee injury
4/24/2021,Mavericks,,Josh Richardson,placed on IL with tightness in right hamstring
4/24/2021,Mavericks,Maximilian Kleber / Maxi Kleber,,activated from IL
4/24/2021,Nuggets,,Will Barton,placed on IL with strained right hamstring
4/24/2021,Pacers,,Goga Bitadze,placed on IL with sprained left ankle
4/24/2021,Pacers,Doug McDermott,,activated from IL
4/24/2021,Pistons,Cory Joseph,,activated from IL
4/24/2021,Pistons,Jerami Grant,,activated from IL
4/24/2021,Spurs,,Rudy Gay,placed on IL with sore lower back
4/24/2021,Timberwolves,Jaylen Nowell,,activated from IL
4/24/2021,Knicks,,Myles Powell,placed on IL with NBA health and safety protocols
4/24/2021,Knicks,Myles Powell,,activated from IL
4/25/2021,Bucks,,P.J. Tucker,placed on IL with sore left ankle
4/25/2021,Bucks,,Rodions Kurucs,placed on IL with biceps injury
4/25/2021,Bucks,Justin Jackson (Aaron),,activated from IL
4/25/2021,Cavaliers,Damyean Dotson,,activated from IL
4/25/2021,Celtics,Kemba Walker,,activated from IL
4/25/2021,Grizzlies,Jonas Valanciunas,,activated from IL
4/25/2021,Kings,Richaun Holmes,,activated from IL
4/25/2021,Nets,Tyler Johnson,,activated from IL
4/25/2021,Thunder,,Luguentz Dort,placed on IL with strained right hip
4/26/2021,76ers,,(James) Mike Scott,placed on IL with sore left hip
4/26/2021,76ers,,Danny Green,placed on IL with left hip injury
4/26/2021,76ers,Ben Simmons,,activated from IL
4/26/2021,76ers,Furkan Korkmaz,,activated from IL
4/26/2021,76ers,Paul Reed,,activated from IL
4/26/2021,Cavaliers,,Lamar Stevens,placed on IL with concussion (out for season)
4/26/2021,Cavaliers,,Larry Nance Jr.,placed on IL with fractured right thumb (out for season)
4/26/2021,Cavaliers,,Matthew Dellavedova,placed on IL with strained neck (out for season)
4/26/2021,Celtics,,Jayson Tatum,placed on IL with left ankle injury
4/26/2021,Clippers,,Luke Kennard,placed on IL
4/26/2021,Clippers,Rajon Rondo,,activated from IL
4/26/2021,Grizzlies,,Sean McDermott,placed on IL
4/26/2021,Grizzlies,Jaren Jackson Jr.,,activated from IL
4/26/2021,Hawks,,Louis Williams / Lou Williams,placed on IL with flu
4/26/2021,Hawks,Kris Dunn,,activated from IL
4/26/2021,Nets,,Bruce Brown,placed on IL with sore right knee
4/26/2021,Pelicans,,Steven Adams,placed on IL with toe injury
4/26/2021,Pistons,,Josh Jackson,placed on IL with illness
4/26/2021,Raptors,,Gary Trent Jr.,placed on IL with bruised left leg
4/26/2021,Raptors,Rodney Hood,,activated from IL
4/26/2021,Rockets,,John Wall (Hildred),placed on IL with strained right hamstring (out for season)
4/26/2021,Rockets,Kevin Porter Jr.,,activated from IL
4/26/2021,Spurs,Rudy Gay,,activated from IL
4/26/2021,Wizards,,Robin Lopez,placed on IL with sprained left ankle
4/26/2021,Wizards,Rui Hachimura,,activated from IL
4/26/2021,Magic,,Devin Cannady,placed on IL recovering from surgery to repair fractured right ankle
4/27/2021,Bucks,,Axel Toupane,placed on IL with strained right oblique muscle
4/27/2021,Bucks,P.J. Tucker,,activated from IL
4/27/2021,Bucks,Rodions Kurucs,,activated from IL
4/27/2021,Celtics,,Kemba Walker,placed on IL with strained left oblique muscle
4/27/2021,Hawks,Louis Williams / Lou Williams,,activated from IL
4/27/2021,Jazz,,Mike Conley,placed on IL with right hamstring injury
4/27/2021,Thunder,Luguentz Dort,,activated from IL
4/28/2021,76ers,(James) Mike Scott,,activated from IL
4/28/2021,76ers,Danny Green,,activated from IL
4/28/2021,Celtics,Jayson Tatum,,activated from IL
4/28/2021,Celtics,Robert Williams III,,activated from IL
4/28/2021,Clippers,Luke Kennard,,activated from IL
4/28/2021,Hawks,,Kevin Huerter,placed on IL with sprained left shoulder
4/28/2021,Kings,,Harrison Barnes,placed on IL with tightness in left adductor (out for season)
4/28/2021,Knicks,Alec Burks,,activated from IL
4/28/2021,Magic,James Ennis III,,activated from IL
4/28/2021,Pelicans,James Johnson,,activated from IL
4/28/2021,Pelicans,Steven Adams,,activated from IL
4/28/2021,Pistons,,Jerami Grant,placed on IL with sore right knee
4/28/2021,Pistons,,Wayne Ellington,placed on IL with calf injury
4/28/2021,Pistons,Josh Jackson,,activated from IL
4/28/2021,Spurs,,Derrick White,placed on IL with sprained right ankle (out for season)
4/28/2021,Thunder,Josh Hall,,activated from IL
4/28/2021,Warriors,Kent Bazemore,,activated from IL
4/28/2021,Wizards,Robin Lopez,,activated from IL
4/29/2021,Grizzlies,,Jaren Jackson Jr.,placed on IL with left knee injury
4/29/2021,Mavericks,,Luka Doncic,placed on IL with left elbow injury
4/29/2021,Mavericks,Josh Richardson,,activated from IL
4/29/2021,Nets,,Kyrie Irving,placed on IL with right groin injury
4/29/2021,Nets,Alize Johnson,,activated from IL
4/29/2021,Pelicans,,Steven Adams,placed on IL with toe injury
4/29/2021,Raptors,,Fred VanVleet,placed on IL with left hip flexor injury
4/29/2021,Raptors,Jalen Harris,,activated from IL
4/29/2021,Thunder,Gabriel Deck,,activated from IL
4/29/2021,Timberwolves,,Jarrett Culver,placed on IL with surgery on right ankle (out for season)
4/30/2021,Bucks,,Donte DiVincenzo,placed on IL with toe injury
4/30/2021,Bucks,,Giannis Antetokounmpo,placed on IL with sprained right ankle
4/30/2021,Bucks,,Justin Jackson (Aaron),placed on IL
4/30/2021,Bulls,,Cristiano Felicio,placed on IL with illness
4/30/2021,Bulls,,Lauri Markkanen,placed on IL with illness
4/30/2021,Cavaliers,Collin Sexton,,activated from IL
4/30/2021,Clippers,,Amir Coffey,placed on IL with NBA health and safety protocols
4/30/2021,Grizzlies,,Grayson Allen,placed on IL with left hand injury
4/30/2021,Grizzlies,Sean McDermott,,activated from IL
4/30/2021,Hawks,Tony Snell,,activated from IL
4/30/2021,Hawks,Trae Young,,activated from IL
4/30/2021,Kings,Marvin Bagley III,,activated from IL
4/30/2021,Lakers,,Alex Caruso,placed on IL with back spasms
4/30/2021,Lakers,LeBron James,,activated from IL
4/30/2021,Mavericks,Luka Doncic,,activated from IL
4/30/2021,Nets,Kyrie Irving,,activated from IL
4/30/2021,Pacers,,JaKarr Sampson,placed on IL with concussion
4/30/2021,Pistons,,Jahlil Okafor,placed on IL with NBA health and safety protocols
4/30/2021,Raptors,Fred VanVleet,,activated from IL
4/30/2021,Thunder,,Luguentz Dort,placed on IL with strained right hip
5/1/2021,Bucks,Donte DiVincenzo,,activated from IL
5/1/2021,Bulls,,Adam Mokoka,placed on IL
5/1/2021,Bulls,Lauri Markkanen,,activated from IL
5/1/2021,Clippers,Kawhi Leonard,,activated from IL
5/1/2021,Grizzlies,Jaren Jackson Jr.,,activated from IL
5/1/2021,Hawks,Kevin Huerter,,activated from IL
5/1/2021,Hornets,LaMelo Ball,,activated from IL
5/1/2021,Hornets,Malik Monk,,activated from IL
5/1/2021,Hornets,Nate Darling,,activated from IL
5/1/2021,Mavericks,,J.J. Redick,placed on IL with right heel injury
5/1/2021,Mavericks,,Kristaps Porzingis,placed on IL with sore right knee
5/1/2021,Nets,Bruce Brown,,activated from IL
5/1/2021,Nuggets,,Zeke Nnaji,placed on IL with sprained left ankle
5/1/2021,Pacers,Domantas Sabonis,,activated from IL
5/1/2021,Raptors,,Kyle Lowry,placed on IL
5/1/2021,Thunder,,Aleksej Pokusevski,placed on IL with bruised left knee
5/2/2021,Bucks,Giannis Antetokounmpo,,activated from IL
5/2/2021,Bulls,Cristiano Felicio,,activated from IL
5/2/2021,Kings,,Chimezie Metu,placed on IL with sore lower back
5/2/2021,Lakers,,Dennis Schroder,placed on IL with NBA health and safety protocols
5/2/2021,Lakers,Alex Caruso,,activated from IL
5/2/2021,Mavericks,,Tim Hardaway Jr.,placed on IL with sore right ankle
5/2/2021,Mavericks,J.J. Redick,,activated from IL
5/2/2021,Nets,Nicolas Claxton / Nic Claxton,,activated from IL
5/2/2021,Raptors,,Fred VanVleet,placed on IL with left hip flexor injury
5/2/2021,Raptors,Kyle Lowry,,activated from IL
5/2/2021,Spurs,,Dejounte Murray,placed on IL with sore left knee
5/2/2021,Thunder,Aleksej Pokusevski,,activated from IL
5/2/2021,Thunder,Luguentz Dort,,activated from IL
5/3/2021,Bucks,,Jeff Teague,placed on IL with strained abdominal
5/3/2021,Bulls,,Nikola Vucevic,placed on IL with hip injury
5/3/2021,Grizzlies,,Sean McDermott,placed on IL (out for season)
5/3/2021,Grizzlies,Grayson Allen,,activated from IL
5/3/2021,Hornets,,Cody Martin,placed on IL with sprained left ankle
5/3/2021,Hornets,,Devonte' Graham,placed on IL with right knee injury
5/3/2021,Knicks,,Nerlens Noel,placed on IL with sprained left ankle
5/3/2021,Lakers,,LeBron James,placed on IL with sore right ankle
5/3/2021,Mavericks,Tim Hardaway Jr.,,activated from IL
5/3/2021,Spurs,Dejounte Murray,,activated from IL
5/4/2021,Cavaliers,,Darius Garland,placed on IL with sprained left ankle
5/4/2021,Clippers,Patrick Beverley,,activated from IL
5/4/2021,Grizzlies,,Jaren Jackson Jr.,placed on IL with left knee injury
5/4/2021,Hornets,,Miles Bridges,placed on IL with NBA health and safety protocols
5/4/2021,Kings,,Tyrese Haliburton,placed on IL with left knee injury (out for season)
5/4/2021,Nuggets,,P.J. Dozier,placed on IL with strained right adductor (out for season)
5/4/2021,Pelicans,Steven Adams,,activated from IL
5/4/2021,Pistons,,Josh Jackson,placed on IL with oral surgery
5/4/2021,Pistons,Jahlil Okafor,,activated from IL
5/4/2021,Raptors,,O.G. Anunoby,placed on IL with left calf injury (out for season)
5/4/2021,Raptors,Fred VanVleet,,activated from IL
5/4/2021,Thunder,,Aleksej Pokusevski,placed on IL with bruised left knee
5/4/2021,Magic,Devin Cannady,,activated from IL
5/5/2021,Bucks,,Khris Middleton,placed on IL with sore right knee
5/5/2021,Bucks,Jeff Teague,,activated from IL
5/5/2021,Bucks,Justin Jackson (Aaron),,activated from IL
5/5/2021,Bulls,Zach LaVine,,activated from IL
5/5/2021,Celtics,,Jaylen Brown,placed on IL with sprained right ankle
5/5/2021,Celtics,,Romeo Langford,placed on IL with concussion
5/5/2021,Celtics,,Tristan Thompson,placed on IL with pectoral injury
5/5/2021,Celtics,Kemba Walker,,activated from IL
5/5/2021,Knicks,Nerlens Noel,,activated from IL
5/5/2021,Magic,,Chuma Okeke,placed on IL with sprained left ankle (out for season)
5/5/2021,Pacers,,Malcolm Brogdon,placed on IL with sore right hamstring (out for season)
5/5/2021,Pacers,Goga Bitadze,,activated from IL
5/5/2021,Pelicans,,Brandon Ingram,placed on IL with sprained left ankle (out for season)
5/5/2021,Wizards,,Rui Hachimura,placed on IL with illness
5/6/2021,Bucks,Khris Middleton,,activated from IL
5/6/2021,Bulls,Nikola Vucevic,,activated from IL
5/6/2021,Grizzlies,,Grayson Allen,placed on IL with abdominal injury (out for season)
5/6/2021,Grizzlies,,Xavier Tillman,placed on IL with illness
5/6/2021,Grizzlies,Jaren Jackson Jr.,,activated from IL
5/6/2021,Jazz,,Juwan Morgan,placed on IL with right heel injury
5/6/2021,Lakers,,Talen Horton-Tucker,placed on IL with strained right calf
5/6/2021,Pistons,,Killian Hayes,placed on IL with illness
5/6/2021,Pistons,Wayne Ellington,,activated from IL
5/6/2021,Raptors,,Kyle Lowry,placed on IL with back injury
5/6/2021,Raptors,Gary Trent Jr.,,activated from IL
5/7/2021,76ers,,Furkan Korkmaz,placed on IL with sprained right ankle
5/7/2021,Blazers,,T.J. Leaf,placed on IL with illness
5/7/2021,Bucks,,Justin Jackson (Aaron),placed on IL
5/7/2021,Celtics,,Robert Williams III,placed on IL with turf toe
5/7/2021,Celtics,Romeo Langford,,activated from IL
5/7/2021,Celtics,Tristan Thompson,,activated from IL
5/7/2021,Grizzlies,Xavier Tillman,,activated from IL
5/7/2021,Jazz,Udoka Azubuike,,activated from IL
5/7/2021,Kings,Chimezie Metu,,activated from IL
5/7/2021,Knicks,,Alec Burks,placed on IL with bruised left knee
5/7/2021,Knicks,,Immanuel Quickley,placed on IL with sprained left ankle
5/7/2021,Knicks,,Luca Vildoza,placed on IL with NBA health and safety protocols (out for season)
5/7/2021,Magic,,James Ennis III,placed on IL with right calf injury (out for season)
5/7/2021,Pelicans,,Steven Adams,placed on IL with toe injury (out for season)
5/7/2021,Pelicans,,Zion Williamson,placed on IL with fractured finger (out for season)
5/7/2021,Pistons,Killian Hayes,,activated from IL
5/7/2021,Raptors,,Fred VanVleet,placed on IL with left hip flexor injury (out for season)
5/7/2021,Rockets,,D.J. Wilson,placed on IL with NBA health and safety protocols (out for season)
5/7/2021,Suns,,Cameron Johnson,placed on IL with sprained right wrist
5/7/2021,Wizards,Rui Hachimura,,activated from IL
5/8/2021,76ers,,Ben Simmons,placed on IL with back injury
5/8/2021,76ers,,Seth Curry,placed on IL with left hip flexor injury
5/8/2021,Blazers,,Carmelo Anthony,placed on IL with sprained right ankle
5/8/2021,Blazers,T.J. Leaf,,activated from IL
5/8/2021,Pistons,Jerami Grant,,activated from IL
5/8/2021,Thunder,,Ty Jerome,placed on IL with strained left calf
5/9/2021,Bulls,,Daniel Theis,placed on IL with bruised right hip
5/9/2021,Celtics,Robert Williams III,,activated from IL
5/9/2021,Kings,,Hassan Whiteside,placed on IL with NBA health and safety protocols
5/9/2021,Lakers,Talen Horton-Tucker,,activated from IL
5/9/2021,Pelicans,Nickeil Alexander-Walker,,activated from IL
5/9/2021,Pistons,,Hamidou Diallo,placed on IL with NBA health and safety protocols
5/9/2021,Rockets,,Sterling Brown,placed on IL with facial injury (out for season)
5/9/2021,Thunder,,Luguentz Dort,placed on IL with patellar tendinitis in right knee (out for season)
5/9/2021,Thunder,Aleksej Pokusevski,,activated from IL
5/9/2021,Wizards,,Bradley Beal,placed on IL with strained left hamstring
5/10/2021,76ers,,Matisse Thybulle,placed on IL with sore left hand
5/10/2021,76ers,Ben Simmons,,activated from IL
5/10/2021,76ers,Seth Curry,,activated from IL
5/10/2021,Bucks,Justin Jackson (Aaron),,activated from IL
5/10/2021,Celtics,,Jaylen Brown,placed on IL with left wrist injury (out for season)
5/10/2021,Hawks,,Tony Snell,placed on IL with right Achilles injury
5/10/2021,Hawks,De'Andre Hunter,,activated from IL
5/10/2021,Raptors,,Pascal Siakam,placed on IL with strained left shoulder (out for season)
5/10/2021,Thunder,,Theo Maledon,placed on IL with left foot injury
5/11/2021,76ers,,Joel Embiid,placed on IL with illness
5/11/2021,Blazers,Carmelo Anthony,,activated from IL
5/11/2021,Bulls,Daniel Theis,,activated from IL
5/11/2021,Celtics,,Robert Williams III,placed on IL with turf toe / sprained left toe
5/11/2021,Grizzlies,,Jaren Jackson Jr.,placed on IL with left knee injury
5/11/2021,Grizzlies,,Jonas Valanciunas,placed on IL with sore back
5/11/2021,Hawks,,De'Andre Hunter,placed on IL with right knee injury
5/11/2021,Hornets,Devonte' Graham,,activated from IL
5/11/2021,Kings,,Marvin Bagley III,placed on IL with tightness in right groin (out for season)
5/11/2021,Kings,Hassan Whiteside,,activated from IL
5/11/2021,Nuggets,Monte Morris,,activated from IL
5/11/2021,Nuggets,Zeke Nnaji,,activated from IL
5/11/2021,Pacers,,Edmond Sumner,placed on IL with bruised left knee (out for season)
5/11/2021,Pacers,JaKarr Sampson,,activated from IL
5/11/2021,Pistons,,Frank Jackson,placed on IL with sprained right ankle (out for season)
5/11/2021,Pistons,Josh Jackson,,activated from IL
5/11/2021,Raptors,Chris Boucher,,activated from IL
5/12/2021,Blazers,,Nassir Little,placed on IL with back spasms
5/12/2021,Celtics,,Kemba Walker,placed on IL with left knee injury
5/12/2021,Celtics,,Marcus Smart,placed on IL with bruised right calf (out for season)
5/12/2021,Hawks,Tony Snell,,activated from IL
5/12/2021,Heat,,Victor Oladipo,placed on IL with right quadricep injury (out for season)
5/12/2021,Lakers,,Alex Caruso,placed on IL with sore right foot
5/12/2021,Lakers,,Anthony Davis,placed on IL with left adductor injury
5/12/2021,Mavericks,,J.J. Redick,placed on IL with right heel injury (out for season)
5/12/2021,Mavericks,Kristaps Porzingis,,activated from IL
5/12/2021,Nets,,Joe Harris,placed on IL with sore left hip / glute muscle injury
5/12/2021,Nets,,Kyrie Irving,placed on IL with facial injury
5/12/2021,Nets,James Harden,,activated from IL
5/13/2021,76ers,Furkan Korkmaz,,activated from IL
5/13/2021,76ers,Joel Embiid,,activated from IL
5/13/2021,Bulls,,Daniel Theis,placed on IL with bruised right hip (out for season)
5/13/2021,Grizzlies,Jaren Jackson Jr.,,activated from IL
5/13/2021,Grizzlies,Jonas Valanciunas,,activated from IL
5/13/2021,Hawks,,Tony Snell,placed on IL with right Achilles injury
5/13/2021,Hawks,De'Andre Hunter,,activated from IL
5/13/2021,Knicks,,Derrick Rose,placed on IL with sprained left ankle
5/13/2021,Knicks,Alec Burks,,activated from IL
5/13/2021,Knicks,Immanuel Quickley,,activated from IL
5/13/2021,Nuggets,,Monte Morris,placed on IL with right hamstring injury
5/13/2021,Spurs,,Luka Samanic,placed on IL with fractured hand (out for season)
5/13/2021,Suns,,Deandre Ayton,placed on IL with sore left knee
